1,0.03143474266123024
2,0.03143474266123024
3,0.03143474266123024
4,0.03143474266123024
5,0.03143474266123024
6,0.03143474266123024
7,0.03143474266123024
8,0.03143474266123024
9,0.03143474266123024
10,0.03143474266123024
11,0.03143474266123024
12,0.03143474266123024
13,0.03143474266123024
14,0.03143474266123024
15,0.032571819004941306
16,0.032571819004941306
17,0.032571819004941306
18,0.032571819004941306
19,0.032713564402774335
20,0.032713564402774335
21,0.032713564402774335
22,0.032713564402774335
23,0.032713564402774335
24,0.032713564402774335
25,0.032713564402774335
26,0.032713564402774335
27,0.032713564402774335
28,0.032713564402774335
29,0.03320665768640273
30,0.03320665768640273
31,0.03320665768640273
32,0.03320665768640273
33,0.03320665768640273
34,0.03320665768640273
35,0.03320665768640273
36,0.03369943408886458
37,0.03369943408886458
38,0.03369943408886458
39,0.03369943408886458
40,0.03369943408886458
41,0.03369943408886458
42,0.03369943408886458
43,0.03419189361015992
44,0.03419189361015992
45,0.03419189361015992
46,0.03419189361015992
47,0.03419189361015992
48,0.03419189361015992
49,0.03419189361015992
50,0.0345801483311575
51,0.0345801483311575
52,0.0345801483311575
53,0.03496825574169515
54,0.03496825574169515
55,0.03496825574169515
56,0.035356215841773425
57,0.035356215841773425
58,0.035356215841773425
59,0.035356215841773425
60,0.035356215841773425
61,0.035356215841773425
62,0.035356215841773425
63,0.035356215841773425
64,0.035356215841773425
65,0.035356215841773425
66,0.035356215841773425
67,0.035356215841773425
68,0.03542316680889766
69,0.03542316680889766
70,0.03542316680889766
71,0.03542316680889766
72,0.03542316680889766
73,0.0354907633231917
74,0.0354907633231917
75,0.03555901847891868
76,0.03555833168482032
77,0.03555764423600845
78,0.03555695613248363
79,0.03555695613248363
80,0.03555695613248363
81,0.03555695613248363
82,0.03555695613248363
83,0.035621679765458276
84,0.035621679765458276
85,0.035621679765458276
86,0.035621679765458276
87,0.035621679765458276
88,0.035621679765458276
89,0.03568703323248664
90,0.03568703323248664
91,0.03568703323248664
92,0.035721107778584775
93,0.035721107778584775
94,0.035755176432264356
95,0.035755176432264356
96,0.035789239193525724
97,0.035789239193525724
98,0.035789239193525724
99,0.035789239193525724
100,0.035789239193525724
101,0.035789239193525724
102,0.035789239193525724
103,0.035789239193525724
104,0.035789239193525724
105,0.03578568410109962
106,0.03578568410109962
107,0.03578568410109962
108,0.03578568410109962
109,0.03578139442051488
110,0.03578139442051488
111,0.03578139442051488
112,0.03578139442051488
113,0.03578139442051488
114,0.03578139442051488
115,0.03578139442051488
116,0.03605780121985497
117,0.03605780121985497
118,0.03605780121985497
119,0.03605488381804099
120,0.03605488381804099
121,0.03605488381804099
122,0.03608593227994127
123,0.03608593227994127
124,0.03608593227994127
125,0.03608593227994127
126,0.03608224624488444
127,0.03608224624488444
128,0.03608224624488444
129,0.03611472983801835
130,0.03611472983801835
131,0.03611472983801835
132,0.03611472983801835
133,0.03611472983801835
134,0.036146449380901634
135,0.036146449380901634
136,0.036146449380901634
137,0.036146449380901634
138,0.036146449380901634
139,0.036146449380901634
140,0.036141959358091745
141,0.036141959358091745
142,0.036141959358091745
143,0.036141959358091745
144,0.036141959358091745
145,0.03635000100989507
146,0.03635000100989507
147,0.03635000100989507
148,0.03635000100989507
149,0.03635000100989507
150,0.03635000100989507
151,0.03635000100989507
152,0.0365579483830041
153,0.0365579483830041
154,0.0365579483830041
155,0.0365579483830041
156,0.0365579483830041
157,0.03676580147741917
158,0.03676580147741917
159,0.03676580147741917
160,0.03676580147741917
161,0.03676580147741917
162,0.03676580147741917
163,0.03676580147741917
164,0.03676580147741917
165,0.03676580147741917
166,0.03676580147741917
167,0.03676580147741917
168,0.03676580147741917
169,0.03676580147741917
170,0.03676580147741917
171,0.03676580147741917
172,0.03676580147741917
173,0.03676580147741917
174,0.03676580147741917
175,0.03676580147741917
176,0.03676580147741917
177,0.03676580147741917
178,0.03676580147741917
179,0.03676580147741917
180,0.03676580147741917
181,0.03676580147741917
182,0.03685223277972659
183,0.03685223277972659
184,0.03685223277972659
185,0.03685223277972659
186,0.03685223277972659
187,0.03685223277972659
188,0.03685223277972659
189,0.03685223277972659
190,0.03685223277972659
191,0.03685223277972659
192,0.03685223277972659
193,0.03685223277972659
194,0.03685223277972659
195,0.03685223277972659
196,0.03685223277972659
197,0.03685223277972659
198,0.03685223277972659
199,0.03685223277972659
200,0.03685223277972659
201,0.03685223277972659
202,0.03685223277972659
203,0.03685223277972659
204,0.03685223277972659
205,0.03685223277972659
206,0.03693815078692093
